"city_id";"region_id";"country_id";"important";"title_ru";"title_en";"region_ru";"region_en";"area_ru";"area_en";"country_id";"title_ru";"title_en"
"4216646";"4171193";"120";"False";"Toroya";"Toroya";"Région de Koulikoro";"Région de Koulikoro";"";"";"120";"Мали";"Mali"
"4175696";"4170194";"120";"False";"Bamangaye";"Bamangaye";"Région de Mopti";"Région de Mopti";"";"";"120";"Мали";"Mali"
"4216482";"4171193";"120";"False";"Toulobougou";"Toulobougou";"Région de Koulikoro";"Région de Koulikoro";"";"";"120";"Мали";"Mali"
"4175947";"4170194";"120";"False";"Aoré";"Aoré";"Région de Mopti";"Région de Mopti";"";"";"120";"Мали";"Mali"
"4169315";"4170194";"120";"False";"Wario";"Wario";"Région de Mopti";"Région de Mopti";"";"";"120";"Мали";"Mali"
"4175917";"4167228";"120";"False";"Arimèno";"Arimèno";"Région de Tombouctou";"Région de Tombouctou";"";"";"120";"Мали";"Mali"
"4174781";"0";"120";"False";"Dagarékourou";"Dagarékourou";"";"";"";"";"120";"Мали";"Mali"
"4166580";"0";"120";"False";"Zéguéna";"Zéguéna";"";"";"";"";"120";"Мали";"Mali"
"4176046";"0";"120";"False";"Adourakamé";"Adourakamé";"";"";"";"";"120";"Мали";"Mali"
"4176040";"0";"120";"False";"Agaminan Taoussa";"Agaminan Taoussa";"";"";"";"";"120";"Мали";"Mali"
"4176010";"0";"120";"False";"Alassanila";"Alassanila";"";"";"";"";"120";"Мали";"Mali"
"4175998";"0";"120";"False";"Alouléna";"Alouléna";"";"";"";"";"120";"Мали";"Mali"
"4175462";"0";"120";"False";"Baraninnba";"Baraninnba";"";"";"";"";"120";"Мали";"Mali"
"4175388";"0";"120";"False";"Bayabougou";"Bayabougou";"";"";"";"";"120";"Мали";"Mali"
"4173415";"0";"120";"False";"Famabougou";"Famabougou";"";"";"";"";"120";"Мали";"Mali"
"4175442";"4172926";"120";"False";"Barkeyna";"Barkeyna";"Région de Gao";"Région de Gao";"";"";"120";"Мали";"Mali"
"4175858";"4172021";"120";"False";"Badiazita";"Badiazita";"Région de Kayes";"Région de Kayes";"";"";"120";"Мали";"Mali"
"4175818";"4172021";"120";"False";"Bagouko";"Bagouko";"Région de Kayes";"Région de Kayes";"";"";"120";"Мали";"Mali"
"4175801";"4172021";"120";"False";"Bahé";"Bahé";"Région de Kayes";"Région de Kayes";"";"";"120";"Мали";"Mali"
"5312687";"4172021";"120";"False";"Bassala";"Bassala";"Région de Kayes";"Région de Kayes";"";"";"120";"Мали";"Mali"
"4175369";"4172021";"120";"False";"Békola";"Békola";"Région de Kayes";"Région de Kayes";"";"";"120";"Мали";"Mali"
"4175777";"4171193";"120";"False";"Bala";"Bala";"Région de Koulikoro";"Région de Koulikoro";"";"";"120";"Мали";"Mali"
"4175713";"4171193";"120";"False";"Ballé";"Ballé";"Région de Koulikoro";"Région de Koulikoro";"";"";"120";"Мали";"Mali"
"4175536";"4171193";"120";"False";"Banko Koura";"Banko Koura";"Région de Koulikoro";"Région de Koulikoro";"";"";"120";"Мали";"Mali"
"4176025";"4170194";"120";"False";"Aka";"Aka";"Région de Mopti";"Région de Mopti";"";"";"120";"Мали";"Mali"
"4174723";"0";"120";"False";"Damadou";"Damadou";"";"";"";"";"120";"Мали";"Mali"
"5325020";"4170194";"120";"False";"Baoudi";"Baoudi";"Région de Mopti";"Région de Mopti";"";"";"120";"Мали";"Mali"
"4176058";"4168644";"120";"False";"Abdalaye";"Abdalaye";"Région de Ségou";"Région de Ségou";"";"";"120";"Мали";"Mali"
"4175235";"0";"120";"False";"Binionkolonbougou";"Binionkolonbougou";"";"";"";"";"120";"Мали";"Mali"
"4175617";"0";"120";"False";"Banbougou";"Banbougou";"";"";"";"";"120";"Мали";"Mali"
"4175608";"0";"120";"False";"Bandiankabougou";"Bandiankabougou";"";"";"";"";"120";"Мали";"Mali"
"4175081";"0";"120";"False";"Bouadiébougou";"Bouadiébougou";"";"";"";"";"120";"Мали";"Mali"
"4175025";"0";"120";"False";"Bougoukorola";"Bougoukorola";"";"";"";"";"120";"Мали";"Mali"
"4174999";"0";"120";"False";"Bougounissaba";"Bougounissaba";"";"";"";"";"120";"Мали";"Mali"
"4174935";"0";"120";"False";"Boundou";"Boundou";"";"";"";"";"120";"Мали";"Mali"
"4174920";"0";"120";"False";"Bountoumba";"Bountoumba";"";"";"";"";"120";"Мали";"Mali"
"4174912";"0";"120";"False";"Bouraïmaka Bodoro";"Bouraïmaka Bodoro";"";"";"";"";"120";"Мали";"Mali"
"4174884";"0";"120";"False";"Boussala";"Boussala";"";"";"";"";"120";"Мали";"Mali"
"4174863";"0";"120";"False";"Boya Houndou";"Boya Houndou";"";"";"";"";"120";"Мали";"Mali"
"4174852";"0";"120";"False";"Brombila";"Brombila";"";"";"";"";"120";"Мали";"Mali"
"5422202";"0";"229";"False";"Jōyō";"Jōyō";"Kyōto-fu";"Kyōto-fu";"";"";"229";"Япония";"Japan"
"4175336";"4172021";"120";"False";"Bemmbokoto";"Bemmbokoto";"Région de Kayes";"Région de Kayes";"";"";"120";"Мали";"Mali"
"5313959";"4172021";"120";"False";"Bétakili";"Bétakili";"Région de Kayes";"Région de Kayes";"";"";"120";"Мали";"Mali"
"4168842";"0";"120";"False";"Sandianbougou";"Sandianbougou";"";"";"";"";"120";"Мали";"Mali"
"4175267";"4172021";"120";"False";"Biladjmi";"Biladjmi";"Région de Kayes";"Région de Kayes";"";"";"120";"Мали";"Mali"
"5311636";"4172021";"120";"False";"Boudou Kamara";"Boudou Kamara";"Région de Kayes";"Région de Kayes";"";"";"120";"Мали";"Mali"
"4174968";"4172021";"120";"False";"Boulel";"Boulel";"Région de Kayes";"Région de Kayes";"";"";"120";"Мали";"Mali"
"4174951";"4172021";"120";"False";"Bouloumba";"Bouloumba";"Région de Kayes";"Région de Kayes";"";"";"120";"Мали";"Mali"
"4216427";"4171193";"120";"False";"Baninkoro";"Baninkoro";"Région de Koulikoro";"Région de Koulikoro";"";"";"120";"Мали";"Mali"
"4216346";"4171193";"120";"False";"Béléko";"Béléko";"Région de Koulikoro";"Région de Koulikoro";"";"";"120";"Мали";"Mali"
"5325032";"4170194";"120";"False";"Banam";"Banam";"Région de Mopti";"Région de Mopti";"";"";"120";"Мали";"Mali"
"4174713";"0";"120";"False";"Damba Tcharkitara";"Damba Tcharkitara";"";"";"";"";"120";"Мали";"Mali"
"4175588";"4170194";"120";"False";"Banga";"Banga";"Région de Mopti";"Région de Mopti";"";"";"120";"Мали";"Mali"
"4207407";"0";"122";"False";"Il-Qattara";"Il-Qattara";"Rabat";"Rabat";"";"";"122";"Мальта";"Malta"
"4175142";"0";"120";"False";"Bomandyougou";"Bomandyougou";"";"";"";"";"120";"Мали";"Mali"
"4174660";"0";"120";"False";"Dankoussa";"Dankoussa";"";"";"";"";"120";"Мали";"Mali"
"4174642";"0";"120";"False";"Daouna Béré";"Daouna Béré";"";"";"";"";"120";"Мали";"Mali"
"4174585";"0";"120";"False";"Débo Bambara";"Débo Bambara";"";"";"";"";"120";"Мали";"Mali"
"4174532";"0";"120";"False";"Deylouba Débé";"Deylouba Débé";"";"";"";"";"120";"Мали";"Mali"
"4174474";"0";"120";"False";"Diaï Koura";"Diaï Koura";"";"";"";"";"120";"Мали";"Mali"
"4174445";"0";"120";"False";"Dialabougou";"Dialabougou";"";"";"";"";"120";"Мали";"Mali"
"4174415";"0";"120";"False";"Dialakoro Bangassi";"Dialakoro Bangassi";"";"";"";"";"120";"Мали";"Mali"
"4172937";"0";"120";"False";"Gangontéri";"Gangontéri";"";"";"";"";"120";"Мали";"Mali"
"4174634";"4172926";"120";"False";"Daram";"Daram";"Région de Gao";"Région de Gao";"";"";"120";"Мали";"Mali"
"4175104";"4172021";"120";"False";"Boro";"Boro";"Région de Kayes";"Région de Kayes";"";"";"120";"Мали";"Mali"
"4174615";"4172021";"120";"False";"Dar Salam";"Dar Salam";"Région de Kayes";"Région de Kayes";"";"";"120";"Мали";"Mali"
"4174602";"4172021";"120";"False";"Datiaga";"Datiaga";"Région de Kayes";"Région de Kayes";"";"";"120";"Мали";"Mali"
"4173646";"4172021";"120";"False";"Diabala";"Diabala";"Région de Kayes";"Région de Kayes";"";"";"120";"Мали";"Mali"
"4216151";"4171193";"120";"False";"Bobala";"Bobala";"Région de Koulikoro";"Région de Koulikoro";"";"";"120";"Мали";"Mali"
"4216501";"4171193";"120";"False";"Bodogo";"Bodogo";"Région de Koulikoro";"Région de Koulikoro";"";"";"120";"Мали";"Mali"
"4175177";"4171193";"120";"False";"Bofé";"Bofé";"Région de Koulikoro";"Région de Koulikoro";"";"";"120";"Мали";"Mali"
"5309285";"4171193";"120";"False";"Bweyzia";"Bweyzia";"Région de Koulikoro";"Région de Koulikoro";"";"";"120";"Мали";"Mali"
"4216220";"4171193";"120";"False";"Daba";"Daba";"Région de Koulikoro";"Région de Koulikoro";"";"";"120";"Мали";"Mali"
"4174791";"4171193";"120";"False";"Daforo";"Daforo";"Région de Koulikoro";"Région de Koulikoro";"";"";"120";"Мали";"Mali"
"4174515";"4170194";"120";"False";"Diabata";"Diabata";"Région de Mopti";"Région de Mopti";"";"";"120";"Мали";"Mali"
"4174373";"0";"120";"False";"Diamoussirala";"Diamoussirala";"";"";"";"";"120";"Мали";"Mali"
"4174068";"0";"120";"False";"Diougouminata";"Diougouminata";"";"";"";"";"120";"Мали";"Mali"
"4174003";"0";"120";"False";"Djénébougou";"Djénébougou";"";"";"";"";"120";"Мали";"Mali"
"4169181";"0";"120";"False";"Passenso";"Passenso";"";"";"";"";"120";"Мали";"Mali"
"4174370";"4172021";"120";"False";"Dianba";"Dianba";"Région de Kayes";"Région de Kayes";"";"";"120";"Мали";"Mali"
"4174301";"4172021";"120";"False";"Digokori";"Digokori";"Région de Kayes";"Région de Kayes";"";"";"120";"Мали";"Mali"
"4174501";"4172021";"120";"False";"Diyabougou";"Diyabougou";"Région de Kayes";"Région de Kayes";"";"";"120";"Мали";"Mali"
"4174013";"4172021";"120";"False";"Djafara";"Djafara";"Région de Kayes";"Région de Kayes";"";"";"120";"Мали";"Mali"
"4174736";"4171193";"120";"False";"Dalakana";"Dalakana";"Région de Koulikoro";"Région de Koulikoro";"";"";"120";"Мали";"Mali"
"4216425";"4171193";"120";"False";"Damanko";"Damanko";"Région de Koulikoro";"Région de Koulikoro";"";"";"120";"Мали";"Mali"
"4173543";"4171193";"120";"False";"Dionkala";"Dionkala";"Région de Koulikoro";"Région de Koulikoro";"";"";"120";"Мали";"Mali"
"4216641";"4171193";"120";"False";"Dioumamana";"Dioumamana";"Région de Koulikoro";"Région de Koulikoro";"";"";"120";"Мали";"Mali"
"4173532";"4171193";"120";"False";"Dioumanzana";"Dioumanzana";"Région de Koulikoro";"Région de Koulikoro";"";"";"120";"Мали";"Mali"
"5325034";"4170194";"120";"False";"Dikinia";"Dikinia";"Région de Mopti";"Région de Mopti";"";"";"120";"Мали";"Mali"
"4174345";"4168644";"120";"False";"Dianwéli";"Dianwéli";"Région de Ségou";"Région de Ségou";"";"";"120";"Мали";"Mali"
"4216136";"4168394";"120";"False";"Dambéla";"Dambéla";"Région de Sikasso";"Région de Sikasso";"";"";"120";"Мали";"Mali"
"4174316";"0";"120";"False";"Diatoroubougou";"Diatoroubougou";"";"";"";"";"120";"Мали";"Mali"
"4174286";"0";"120";"False";"Diéboukara";"Diéboukara";"";"";"";"";"120";"Мали";"Mali"
"4174263";"0";"120";"False";"Diélikébafata";"Diélikébafata";"";"";"";"";"120";"Мали";"Mali"
"4173727";"0";"120";"False";"Doumakono";"Doumakono";"";"";"";"";"120";"Мали";"Mali"
"4173704";"0";"120";"False";"Dounbandjila";"Dounbandjila";"";"";"";"";"120";"Мали";"Mali"
"4173679";"0";"120";"False";"Dounkokolo";"Dounkokolo";"";"";"";"";"120";"Мали";"Mali"
"4173665";"0";"120";"False";"Dourounka";"Dourounka";"";"";"";"";"120";"Мали";"Mali"
"4173644";"0";"120";"False";"Dyabali Koura";"Dyabali Koura";"";"";"";"";"120";"Мали";"Mali"
"4173588";"0";"120";"False";"Dyékono";"Dyékono";"";"";"";"";"120";"Мали";"Mali"
"4173535";"0";"120";"False";"Dyougoudimi";"Dyougoudimi";"";"";"";"";"120";"Мали";"Mali"
"4173950";"4172021";"120";"False";"Djimékourou";"Djimékourou";"Région de Kayes";"Région de Kayes";"";"";"120";"Мали";"Mali"
"4216941";"4172021";"120";"False";"Doumangolo";"Doumangolo";"Région de Kayes";"Région de Kayes";"";"";"120";"Мали";"Mali"
"4173513";"4172021";"120";"False";"El Kabara";"El Kabara";"Région de Kayes";"Région de Kayes";"";"";"120";"Мали";"Mali"
"4173590";"4171193";"120";"False";"Dièndjila";"Dièndjila";"Région de Koulikoro";"Région de Koulikoro";"";"";"120";"Мали";"Mali"
"4216864";"4171193";"120";"False";"Diéni";"Diéni";"Région de Koulikoro";"Région de Koulikoro";"";"";"120";"Мали";"Mali"
"4216546";"4171193";"120";"False";"Djirimassigui";"Djirimassigui";"Région de Koulikoro";"Région de Koulikoro";"";"";"120";"Мали";"Mali"
"4216219";"4171193";"120";"False";"Doubabougou";"Doubabougou";"Région de Koulikoro";"Région de Koulikoro";"";"";"120";"Мали";"Mali"
"5325055";"4170194";"120";"False";"Fitobé";"Fitobé";"Région de Mopti";"Région de Mopti";"";"";"120";"Мали";"Mali"
"4216373";"4171193";"120";"False";"Dougouyé";"Dougouyé";"Région de Koulikoro";"Région de Koulikoro";"";"";"120";"Мали";"Mali"
"4173596";"4171193";"120";"False";"Dyatara";"Dyatara";"Région de Koulikoro";"Région de Koulikoro";"";"";"120";"Мали";"Mali"
"4216460";"4171193";"120";"False";"Fabougou";"Fabougou";"Région de Koulikoro";"Région de Koulikoro";"";"";"120";"Мали";"Mali"
"4173813";"4168644";"120";"False";"Dorongolé";"Dorongolé";"Région de Ségou";"Région de Ségou";"";"";"120";"Мали";"Mali"
"4173888";"0";"120";"False";"Dokenbougou";"Dokenbougou";"";"";"";"";"120";"Мали";"Mali"
"4173865";"0";"120";"False";"Donbana";"Donbana";"";"";"";"";"120";"Мали";"Mali"
"4173825";"0";"120";"False";"Dorébougou";"Dorébougou";"";"";"";"";"120";"Мали";"Mali"
"4173217";"0";"120";"False";"Fatakolé";"Fatakolé";"";"";"";"";"120";"Мали";"Mali"
"4173181";"0";"120";"False";"Féténoti";"Féténoti";"";"";"";"";"120";"Мали";"Mali"
"4173131";"0";"120";"False";"Flangali";"Flangali";"";"";"";"";"120";"Мали";"Mali"
"4173111";"0";"120";"False";"Fokoloré";"Fokoloré";"";"";"";"";"120";"Мали";"Mali"
"4173098";"0";"120";"False";"Fondoubougou";"Fondoubougou";"";"";"";"";"120";"Мали";"Mali"
"4173070";"0";"120";"False";"Fougaléni";"Fougaléni";"";"";"";"";"120";"Мали";"Mali"
"4173051";"0";"120";"False";"Foulanguédou";"Foulanguédou";"";"";"";"";"120";"Мали";"Mali"
"4173026";"0";"120";"False";"Foutiéré";"Foutiéré";"";"";"";"";"120";"Мали";"Mali"
"4173396";"0";"120";"False";"Fangadougou";"Fangadougou";"";"";"";"";"120";"Мали";"Mali"
"4173379";"0";"120";"False";"Fanidiama";"Fanidiama";"";"";"";"";"120";"Мали";"Mali"
"4173327";"0";"120";"False";"Fara Bouné";"Fara Bouné";"";"";"";"";"120";"Мали";"Mali"
"4173084";"4172926";"120";"False";"Forgo";"Forgo";"Région de Gao";"Région de Gao";"";"";"120";"Мали";"Mali"
"4173014";"4172926";"120";"False";"Gabamé";"Gabamé";"Région de Gao";"Région de Gao";"";"";"120";"Мали";"Mali"
"5325796";"4172926";"120";"False";"Gala";"Gala";"Région de Gao";"Région de Gao";"";"";"120";"Мали";"Mali"
"4173261";"4172021";"120";"False";"Faréna";"Faréna";"Région de Kayes";"Région de Kayes";"";"";"120";"Мали";"Mali"
"4173059";"4172021";"120";"False";"Fougala";"Fougala";"Région de Kayes";"Région de Kayes";"";"";"120";"Мали";"Mali"
"4172922";"4172021";"120";"False";"Gafaro-Dibé";"Gafaro-Dibé";"Région de Kayes";"Région de Kayes";"";"";"120";"Мали";"Mali"
"4216463";"4171193";"120";"False";"Dogoro";"Dogoro";"Région de Koulikoro";"Région de Koulikoro";"";"";"120";"Мали";"Mali"
"4173278";"4167228";"120";"False";"Farana";"Farana";"Région de Tombouctou";"Région de Tombouctou";"";"";"120";"Мали";"Mali"
"4173176";"4167228";"120";"False";"Fia";"Fia";"Région de Tombouctou";"Région de Tombouctou";"";"";"120";"Мали";"Mali"
"4172959";"4167228";"120";"False";"Gamou";"Gamou";"Région de Tombouctou";"Région de Tombouctou";"";"";"120";"Мали";"Mali"
"4173335";"0";"120";"False";"Farabantouro";"Farabantouro";"";"";"";"";"120";"Мали";"Mali"
"4172792";"0";"120";"False";"Gouanièbougou";"Gouanièbougou";"";"";"";"";"120";"Мали";"Mali"
"4172771";"0";"120";"False";"Gouèmbougou";"Gouèmbougou";"";"";"";"";"120";"Мали";"Mali"
"4172752";"0";"120";"False";"Goumakoro";"Goumakoro";"";"";"";"";"120";"Мали";"Mali"
"4172732";"0";"120";"False";"Goumouké";"Goumouké";"";"";"";"";"120";"Мали";"Mali"
"4172716";"0";"120";"False";"Goundo Koumbo";"Goundo Koumbo";"";"";"";"";"120";"Мали";"Mali"
"4172682";"0";"120";"False";"Gouroussinndé";"Gouroussinndé";"";"";"";"";"120";"Мали";"Mali"
"4172628";"0";"120";"False";"Guéniféto";"Guéniféto";"";"";"";"";"120";"Мали";"Mali"
"4172614";"0";"120";"False";"Guessérébougou";"Guessérébougou";"";"";"";"";"120";"Мали";"Mali"
"4172538";"0";"120";"False";"Hamdallay Timbou";"Hamdallay Timbou";"";"";"";"";"120";"Мали";"Mali"
"4172494";"0";"120";"False";"Illenbougou";"Illenbougou";"";"";"";"";"120";"Мали";"Mali"
"4172468";"0";"120";"False";"Irinébougou";"Irinébougou";"";"";"";"";"120";"Мали";"Mali"
"4172894";"0";"120";"False";"Gassey Diamé";"Gassey Diamé";"";"";"";"";"120";"Мали";"Mali"
"4168436";"0";"120";"False";"Si Dina el Salé";"Si Dina el Salé";"";"";"";"";"120";"Мали";"Mali"
"5419319";"0";"200";"False";"Bağla Köyü";"Bağla Köyü";"Muğla İli";"Muğla İli";"";"";"200";"Турция";"Turkey"
"4171828";"0";"120";"False";"Kilakouloumba";"Kilakouloumba";"";"";"";"";"120";"Мали";"Mali"
"4169153";"0";"120";"False";"Pikouro";"Pikouro";"";"";"";"";"120";"Мали";"Mali"
"4172670";"4172926";"120";"False";"Guédessou";"Guédessou";"Région de Gao";"Région de Gao";"";"";"120";"Мали";"Mali"
"4173334";"4172021";"120";"False";"Farabantourou";"Farabantourou";"Région de Kayes";"Région de Kayes";"";"";"120";"Мали";"Mali"
"4172587";"4172021";"120";"False";"Guindakoto";"Guindakoto";"Région de Kayes";"Région de Kayes";"";"";"120";"Мали";"Mali"
"4172531";"4172021";"120";"False";"Harangui";"Harangui";"Région de Kayes";"Région de Kayes";"";"";"120";"Мали";"Mali"
"5312677";"4172021";"120";"False";"Haya";"Haya";"Région de Kayes";"Région de Kayes";"";"";"120";"Мали";"Mali"
"4216784";"4171193";"120";"False";"Farafina";"Farafina";"Région de Koulikoro";"Région de Koulikoro";"";"";"120";"Мали";"Mali"
"4216696";"4171193";"120";"False";"Géouéna";"Géouéna";"Région de Koulikoro";"Région de Koulikoro";"";"";"120";"Мали";"Mali"
"4172665";"4171193";"120";"False";"Guéléba";"Guéléba";"Région de Koulikoro";"Région de Koulikoro";"";"";"120";"Мали";"Mali"
"4172813";"0";"120";"False";"Gorobougou";"Gorobougou";"";"";"";"";"120";"Мали";"Mali"
"4172261";"0";"120";"False";"Kamissankidé";"Kamissankidé";"";"";"";"";"120";"Мали";"Mali"
"4172233";"0";"120";"False";"Kanantéré";"Kanantéré";"";"";"";"";"120";"Мали";"Mali"
"4172187";"0";"120";"False";"Kanibougoula";"Kanibougoula";"";"";"";"";"120";"Мали";"Mali"
"4172153";"0";"120";"False";"Kapala";"Kapala";"";"";"";"";"120";"Мали";"Mali"
"4172134";"0";"120";"False";"Karamani";"Karamani";"";"";"";"";"120";"Мали";"Mali"
"4172123";"0";"120";"False";"Karankoulou";"Karankoulou";"";"";"";"";"120";"Мали";"Mali"
"4172074";"0";"120";"False";"Kassodamba";"Kassodamba";"";"";"";"";"120";"Мали";"Mali"
"4172020";"0";"120";"False";"Kayes Ndi";"Kayes Ndi";"";"";"";"";"120";"Мали";"Mali"
"4172001";"0";"120";"False";"Kekebougou";"Kekebougou";"";"";"";"";"120";"Мали";"Mali"
"4171989";"0";"120";"False";"Kélétédé";"Kélétédé";"";"";"";"";"120";"Мали";"Mali"
"4171962";"0";"120";"False";"Kénéma Nadji";"Kénéma Nadji";"";"";"";"";"120";"Мали";"Mali"
"4171941";"0";"120";"False";"Kéniéfé";"Kéniéfé";"";"";"";"";"120";"Мали";"Mali"
"4171436";"0";"120";"False";"Konganbougou";"Konganbougou";"";"";"";"";"120";"Мали";"Mali"
"4172447";"0";"120";"False";"Kabalasso";"Kabalasso";"";"";"";"";"120";"Мали";"Mali"
"4172403";"0";"120";"False";"Kafiguéla";"Kafiguéla";"";"";"";"";"120";"Мали";"Mali"
"4172377";"0";"120";"False";"Kakoulé";"Kakoulé";"";"";"";"";"120";"Мали";"Mali"
"4172325";"0";"120";"False";"Kalembougou";"Kalembougou";"";"";"";"";"120";"Мали";"Mali"
"4172221";"4172926";"120";"False";"Kandia";"Kandia";"Région de Gao";"Région de Gao";"";"";"120";"Мали";"Mali"
"4172299";"4172021";"120";"False";"Kaman";"Kaman";"Région de Kayes";"Région de Kayes";"";"";"120";"Мали";"Mali"
"4172113";"4172021";"120";"False";"Karé";"Karé";"Région de Kayes";"Région de Kayes";"";"";"120";"Мали";"Mali"
"4216575";"4171193";"120";"False";"Golombi";"Golombi";"Région de Koulikoro";"Région de Koulikoro";"";"";"120";"Мали";"Mali"
"4169827";"4171193";"120";"False";"Kaban";"Kaban";"Région de Koulikoro";"Région de Koulikoro";"";"";"120";"Мали";"Mali"
"4171584";"4171193";"120";"False";"Koli";"Koli";"Région de Koulikoro";"Région de Koulikoro";"";"";"120";"Мали";"Mali"
"4172277";"4171193";"120";"False";"Kambila";"Kambila";"Région de Koulikoro";"Région de Koulikoro";"";"";"120";"Мали";"Mali"
"4216426";"4171193";"120";"False";"Kaouina";"Kaouina";"Région de Koulikoro";"Région de Koulikoro";"";"";"120";"Мали";"Mali"
"5325117";"4168644";"120";"False";"Karaguilé";"Karaguilé";"Région de Ségou";"Région de Ségou";"";"";"120";"Мали";"Mali"
"3160711";"3154800";"200";"False";"Bağlar";"Bağlar";"Erzincan İli";"Erzincan İli";"";"";"200";"Турция";"Turkey"
"4171810";"0";"120";"False";"Kiniénina";"Kiniénina";"";"";"";"";"120";"Мали";"Mali"
"4171738";"0";"120";"False";"Kobéya";"Kobéya";"";"";"";"";"120";"Мали";"Mali"
"4171720";"0";"120";"False";"Kobotokoni";"Kobotokoni";"";"";"";"";"120";"Мали";"Mali"
"4171510";"0";"120";"False";"Komana";"Komana";"";"";"";"";"120";"Мали";"Mali"
"4171505";"0";"120";"False";"Komantiébougou";"Komantiébougou";"";"";"";"";"120";"Мали";"Mali"
"4171485";"0";"120";"False";"Komokorobougou";"Komokorobougou";"";"";"";"";"120";"Мали";"Mali"
"4171461";"0";"120";"False";"Kondji Bobo";"Kondji Bobo";"";"";"";"";"120";"Мали";"Mali"
"4171860";"0";"120";"False";"Kessédougou";"Kessédougou";"";"";"";"";"120";"Мали";"Mali"
"4172310";"4172021";"120";"False";"Kama";"Kama";"Région de Kayes";"Région de Kayes";"";"";"120";"Мали";"Mali"
"5312699";"4172021";"120";"False";"Kérané";"Kérané";"Région de Kayes";"Région de Kayes";"";"";"120";"Мали";"Mali"
"4171808";"4172021";"120";"False";"Kinkouna";"Kinkouna";"Région de Kayes";"Région de Kayes";"";"";"120";"Мали";"Mali"
"4171784";"4172021";"120";"False";"Kirita";"Kirita";"Région de Kayes";"Région de Kayes";"";"";"120";"Мали";"Mali"
"4171582";"4172021";"120";"False";"Kolifilo";"Kolifilo";"Région de Kayes";"Région de Kayes";"";"";"120";"Мали";"Mali"
"4171548";"4172021";"120";"False";"Kolombou";"Kolombou";"Région de Kayes";"Région de Kayes";"";"";"120";"Мали";"Mali"
"4167311";"0";"120";"False";"Tionkourani";"Tionkourani";"";"";"";"";"120";"Мали";"Mali"
"4171902";"4171193";"120";"False";"Kéniéroba";"Kéniéroba";"Région de Koulikoro";"Région de Koulikoro";"";"";"120";"Мали";"Mali"
"4216150";"4171193";"120";"False";"Kofilani";"Kofilani";"Région de Koulikoro";"Région de Koulikoro";"";"";"120";"Мали";"Mali"
"4170922";"4171193";"120";"False";"Kola";"Kola";"Région de Koulikoro";"Région de Koulikoro";"";"";"120";"Мали";"Mali"
"4167902";"0";"120";"False";"Soulémanbougou";"Soulémanbougou";"";"";"";"";"120";"Мали";"Mali"
"4216768";"4171193";"120";"False";"Kolokolo";"Kolokolo";"Région de Koulikoro";"Région de Koulikoro";"";"";"120";"Мали";"Mali"
"4216534";"4168644";"120";"False";"Kodialan";"Kodialan";"Région de Ségou";"Région de Ségou";"";"";"120";"Мали";"Mali"
"5325026";"4167228";"120";"False";"Kifo";"Kifo";"Région de Tombouctou";"Région de Tombouctou";"";"";"120";"Мали";"Mali"
"4171256";"0";"120";"False";"Kotinntanba";"Kotinntanba";"";"";"";"";"120";"Мали";"Mali"
"4171239";"0";"120";"False";"Kouassabougou";"Kouassabougou";"";"";"";"";"120";"Мали";"Mali"
"4171214";"0";"120";"False";"Kougoulikoro";"Kougoulikoro";"";"";"";"";"120";"Мали";"Mali"
"4171190";"0";"120";"False";"Koulinégoté";"Koulinégoté";"";"";"";"";"120";"Мали";"Mali"
"4171109";"0";"120";"False";"Koundianga";"Koundianga";"";"";"";"";"120";"Мали";"Mali"
"4171074";"0";"120";"False";"Kountourou";"Kountourou";"";"";"";"";"120";"Мали";"Mali"
"4171052";"0";"120";"False";"Kourmangoubé";"Kourmangoubé";"";"";"";"";"120";"Мали";"Mali"
"4170990";"0";"120";"False";"Kouroumana";"Kouroumana";"";"";"";"";"120";"Мали";"Mali"
"4170928";"0";"120";"False";"Kreïma";"Kreïma";"";"";"";"";"120";"Мали";"Mali"
"4171412";"0";"120";"False";"Konian";"Konian";"";"";"";"";"120";"Мали";"Mali"
"4171375";"0";"120";"False";"Konono";"Konono";"";"";"";"";"120";"Мали";"Mali"
"4171360";"0";"120";"False";"Kontougoun";"Kontougoun";"";"";"";"";"120";"Мали";"Mali"
"4171295";"0";"120";"False";"Korondomou";"Korondomou";"";"";"";"";"120";"Мали";"Mali"
"4171280";"0";"120";"False";"Kossanbangou";"Kossanbangou";"";"";"";"";"120";"Мали";"Mali"
"4170779";"0";"120";"False";"Loulouni";"Loulouni";"";"";"";"";"120";"Мали";"Mali"
"4170761";"0";"120";"False";"Madiani";"Madiani";"";"";"";"";"120";"Мали";"Mali"
"4170721";"0";"120";"False";"Madina Kagoro";"Madina Kagoro";"";"";"";"";"120";"Мали";"Mali"
"4171182";"4172021";"120";"False";"Kouloudié";"Kouloudié";"Région de Kayes";"Région de Kayes";"";"";"120";"Мали";"Mali"
"4171155";"4172021";"120";"False";"Koumana";"Koumana";"Région de Kayes";"Région de Kayes";"";"";"120";"Мали";"Mali"
"4171151";"4172021";"120";"False";"Koumaréfara";"Koumaréfara";"Région de Kayes";"Région de Kayes";"";"";"120";"Мали";"Mali"
"4166617";"0";"120";"False";"Zanfina";"Zanfina";"";"";"";"";"120";"Мали";"Mali"
